Année, Population, Aieux, Aieules
19990.4663,,,4083
19990.4684,,,4084
19990.4829,,,4085
19990.5054,,,4086
19990.5085,,,4087
19990.5105,,,4088
19990.5359,,,4089
19990.5536,,,4090
19990.5892,,,4091
19990.6014,,,4092
19990.6124,,,4093
19990.6292,,,4094
19990.6364,,,4095
19990.6664,,,4096
19990.6718,,,4097
19990.6823,,,4098
19990.6849,,,4099
19990.6850,,,4100
19990.6892,,,4101
19990.7107,,,4102
19990.7151,,,4103
19990.7481,,,4104
19990.7511,,,4105
19990.7620,,,4106
19990.7834,,,4107
19990.7932,,,4108
19990.7941,,,4109
19990.7950,,,4110
19990.7966,,,4111
19990.8066,,,4112
19990.8192,,,4113
19990.8225,,,4114
19990.8259,,,4115
19990.8260,,,4116
19990.8398,,,4117
19990.8424,,,4118
19990.8621,,,4119
19990.8640,,,4120
19990.8898,,,4121
19990.9019,,,4122
19990.9056,,,4123
19990.9076,,,4124
19990.9199,,,4125
19990.9269,,,4126
19990.9316,,,4127
19990.9615,,,4128
19990.9633,,,4129
19990.9640,,,4130
19990.9643,,,4131
19990.9653,,,4132
19990.9691,,,4133
19990.9945,,,4134
19991.0145,,,4135
19991.0154,,,4136
19991.0234,,,4137
19991.0410,,,4138
19991.0492,,,4139
19991.0596,,,4140
19991.0621,,,4141
19991.0679,,,4142
19991.0702,,,4143
19991.0705,,,4144
19991.0731,,,4145
19991.0777,,,4146
19991.1086,,,4147
19991.1135,,,4148
19991.1387,,,4149
19991.1507,,,4150
19991.1510,,,4151
19991.1522,,,4152
19991.1566,,,4153
19991.1572,,,4154
19991.1975,,,4155
19991.2161,,,4156
19991.2403,,,4157
19991.2407,,,4158
19991.2684,,,4159
19991.2780,,,4160
19991.2781,,,4161
19991.2816,,,4162
19991.2854,,,4163
19991.2861,,,4164
19991.2920,,,4165
19991.2977,,,4166
19991.2995,,,4167
19991.3055,,,4168
19991.3307,,,4169
19991.3316,,,4170
19991.3577,,,4171
19991.3642,,,4172
19991.3848,,,4173
19991.3945,,,4174
19991.4010,,,4175
19991.4044,,,4176
19991.4298,,,4177
19991.4338,,,4178
19991.4362,,,4179
19991.4441,,,4180
19991.4508,,,4181
19991.4609,,,4182
19991.4609,,,4183
19991.4667,,,4184
19991.4759,,,4185
19991.5107,,,4186
19991.5252,,,4187
19991.5321,,,4188
19991.5384,,,4189
19991.5452,,,4190
19991.5459,,,4191
19991.5560,,,4192
19991.5628,,,4193
19991.5733,,,4194
19991.5901,,,4195
19991.6047,,,4196
19991.6060,,,4197
19991.6630,,,4198
19991.6916,,,4199
19991.6942,,,4200
19991.7015,,,4201
19991.7058,,,4202
19991.7133,,,4203
19991.7141,,,4204
19991.7243,,,4205
19991.7402,,,4206
19991.7460,,,4207
19991.7465,,,4208
19991.7497,,,4209
19991.7511,,,4210
19991.7515,,,4211
19991.7600,,,4212
19991.7659,,,4213
19991.7697,,,4214
19991.7922,,,4215
19991.8074,,,4216
19991.8356,,,4217
19991.8406,,,4218
19991.8571,,,4219
19991.8728,,,4220
19991.8964,,,4221
19991.9048,,,4222
19991.9067,,,4223
19991.9114,,,4224
19991.9492,,,4225
19991.9548,,,4226
19991.9824,,,4227
19991.9979,,,4228
19992.0038,,,4229
19992.0104,,,4230
19992.0155,,,4231
19992.0518,,,4232
19992.0622,,,4233
19992.0629,,,4234
19992.0654,,,4235
19992.0820,,,4236
19992.0966,,,4237
19992.1004,,,4238
19992.1022,,,4239
19992.1142,,,4240
19992.1309,,,4241
19992.1513,,,4242
19992.1525,,,4243
19992.1676,,,4244
19992.1845,,,4245
19992.1897,,,4246
19992.2013,,,4247
19992.2518,,,4248
19992.2662,,,4249
19992.2724,,,4250
19992.2755,,,4251
19992.3018,,,4252
19992.3113,,,4253
19992.3353,,,4254
19992.3656,,,4255
19992.3694,,,4256
19992.4116,,,4257
19992.4173,,,4258
19992.4245,,,4259
19992.4246,,,4260
19992.4317,,,4261
19992.4387,,,4262
19992.4529,,,4263
19992.4602,,,4264
19992.4769,,,4265
19992.4822,,,4266
19992.4919,,,4267
19992.5187,,,4268
19992.5263,,,4269
19992.5421,,,4270
19992.5461,,,4271
19992.5572,,,4272
19992.5813,,,4273
19992.5961,,,4274
19992.5973,,,4275
19992.6253,,,4276
19992.6463,,,4277
19992.6777,,,4278
19992.6801,,,4279
19992.6814,,,4280
19992.7271,,,4281
19992.7492,,,4282
19992.7760,,,4283
19992.7772,,,4284
19992.7867,,,4285
19992.7912,,,4286
19992.7974,,,4287
19992.8264,,,4288
19992.8264,,,4289
19992.8309,,,4290
19992.8548,,,4291
19992.8637,,,4292
19992.8775,,,4293
19992.8953,,,4294
19992.8996,,,4295
19992.9278,,,4296
19992.9361,,,4297
19992.9552,,,4298
19992.9557,,,4299
19992.9579,,,4300
19992.9719,,,4301
19992.9861,,,4302
19993.0070,,,4303
19993.0109,,,4304
19993.0234,,,4305
19993.0271,,,4306
19993.0524,,,4307
19993.0614,,,4308
19993.0706,,,4309
19993.0790,,,4310
19993.0793,,,4311
19993.0805,,,4312
19993.0836,,,4313
19993.0996,,,4314
19993.1001,,,4315
19993.1022,,,4316
19993.1199,,,4317
19993.1270,,,4318
19993.1283,,,4319
19993.1509,,,4320
19993.1735,,,4321
19993.1762,,,4322
19993.1840,,,4323
19993.1953,,,4324
19993.2002,,,4325
19993.2228,,,4326
19993.2325,,,4327
19993.2399,,,4328
19993.2511,,,4329
19993.2595,,,4330
19993.2706,,,4331
19993.2980,,,4332
19993.3264,,,4333
19993.3409,,,4334
19993.3427,,,4335
19993.3512,,,4336
19993.3553,,,4337
19993.3567,,,4338
19993.3650,,,4339
19993.3729,,,4340
19993.3736,,,4341
19993.3761,,,4342
19993.3863,,,4343
19993.3962,,,4344
19993.4280,,,4345
19993.4317,,,4346
19993.4371,,,4347
19993.4411,,,4348
19993.4426,,,4349
19993.4563,,,4350
19993.4794,,,4351
19993.4803,,,4352
19993.4865,,,4353
19993.5017,,,4354
19993.5028,,,4355
19993.5076,,,4356
19993.5111,,,4357
19993.5221,,,4358
19993.5365,,,4359
19993.5372,,,4360
19993.5652,,,4361
19993.5701,,,4362
19993.6004,,,4363
19993.6240,,,4364
19993.6403,,,4365
19993.7212,,,4366
19993.7323,,,4367
19993.7425,,,4368
19993.7517,,,4369
19993.7765,,,4370
19993.7767,,,4371
19993.7876,,,4372
19993.7887,,,4373
19993.8021,,,4374
19993.8186,,,4375
19993.8293,,,4376
19993.8356,,,4377
19993.8494,,,4378
19993.8578,,,4379
19993.8631,,,4380
19993.8794,,,4381
19993.8832,,,4382
19993.9160,,,4383
19993.9194,,,4384
19993.9296,,,4385
19993.9745,,,4386
19993.9764,,,4387
19993.9784,,,4388
19993.9811,,,4389
19993.9848,,,4390
19993.9931,,,4391
19994.0120,,,4392
19994.0242,,,4393
19994.0246,,,4394
19994.0287,,,4395
19994.0346,,,4396
19994.0517,,,4397
19994.0609,,,4398
19994.0627,,,4399
19994.0711,,,4400
19994.1082,,,4401
19994.1128,,,4402
19994.1184,,,4403
19994.1246,,,4404
19994.1359,,,4405
19994.1517,,,4406
19994.1800,,,4407
19994.1835,,,4408
19994.2020,,,4409
19994.2029,,,4410
19994.2097,,,4411
19994.2150,,,4412
19994.2282,,,4413
19994.2403,,,4414
19994.2441,,,4415
19994.2463,,,4416
19994.2698,,,4417
19994.2985,,,4418
19994.3069,,,4419
19994.3103,,,4420
19994.3120,,,4421
19994.3165,,,4422
19994.3484,,,4423
19994.3497,,,4424
19994.3512,,,4425
19994.3523,,,4426
19994.3786,,,4427
19994.3823,,,4428
19994.3837,,,4429
19994.3872,,,4430
19994.3957,,,4431
19994.4020,,,4432
19994.4200,,,4433
19994.4334,,,4434
19994.4438,,,4435
19994.4532,,,4436
19994.4619,,,4437
19994.4657,,,4438
19994.4658,,,4439
19994.4746,,,4440
19994.5011,,,4441
19994.5018,,,4442
19994.5260,,,4443
19994.5515,,,4444
19994.5522,,,4445
19994.5534,,,4446
19994.5608,,,4447
19994.5935,,,4448
19994.6045,,,4449
19994.6326,,,4450
19994.6329,,,4451
19994.6580,,,4452
19994.6703,,,4453
19994.7104,,,4454
19994.7144,,,4455
19994.7545,,,4456
19994.7615,,,4457
19994.7668,,,4458
19994.7738,,,4459
19994.7755,,,4460
19994.7826,,,4461
19994.7844,,,4462
19994.8085,,,4463
19994.8864,,,4464
19994.8912,,,4465
19994.9001,,,4466
19994.9038,,,4467
19994.9162,,,4468
19994.9196,,,4469
19994.9260,,,4470
19994.9525,,,4471
19994.9550,,,4472
19994.9599,,,4473
19994.9622,,,4474
19994.9809,,,4475
19994.9866,,,4476
19994.9957,,,4477
19995.0088,,,4478
19995.0154,,,4479
19995.0643,,,4480
19995.0733,,,4481
19995.0854,,,4482
19995.0950,,,4483
19995.0999,,,4484
19995.1014,,,4485
19995.1056,,,4486
19995.1060,,,4487
19995.1126,,,4488
19995.1203,,,4489
19995.1210,,,4490
19995.1253,,,4491
19995.1381,,,4492
19995.1489,,,4493
19995.1570,,,4494
19995.1779,,,4495
19995.1832,,,4496
19995.1906,,,4497
19995.1930,,,4498
19995.1946,,,4499
19995.2139,,,4500
19995.2317,,,4501
19995.2471,,,4502
19995.2594,,,4503
19995.2608,,,4504
19995.2689,,,4505
19995.2742,,,4506
19995.2951,,,4507
19995.3077,,,4508
19995.3367,,,4509
19995.3410,,,4510
19995.3458,,,4511
19995.3529,,,4512
19995.3563,,,4513
19995.3722,,,4514
19995.3824,,,4515
19995.3938,,,4516
19995.4122,,,4517
19995.4134,,,4518
19995.4160,,,4519
19995.4496,,,4520
19995.4743,,,4521
19995.4830,,,4522
19995.5240,,,4523
19995.5257,,,4524
19995.5296,,,4525
19995.5386,,,4526
19995.6000,,,4527
19995.6041,,,4528
19995.6171,,,4529
19995.6343,,,4530
19995.6391,,,4531
19995.6417,,,4532
19995.6517,,,4533
19995.6570,,,4534
19995.6609,,,4535
19995.6968,,,4536
19995.7023,,,4537
19995.7189,,,4538
19995.7201,,,4539
19995.7207,,,4540
19995.7269,,,4541
19995.7270,,,4542
19995.7420,,,4543
19995.7652,,,4544
19995.7653,,,4545
19995.7754,,,4546
19995.7778,,,4547
19995.7801,,,4548
19995.7833,,,4549
19995.7998,,,4550
19995.8003,,,4551
19995.8099,,,4552
19995.8110,,,4553
19995.8225,,,4554
19995.8421,,,4555
19995.8422,,,4556
19995.8672,,,4557
19995.8698,,,4558
19995.8840,,,4559
19995.8847,,,4560
19995.8924,,,4561
19995.8932,,,4562
19995.9193,,,4563
19995.9273,,,4564
19995.9599,,,4565
19995.9791,,,4566
19995.9987,,,4567
19996.0019,,,4568
19996.0035,,,4569
19996.0165,,,4570
19996.0207,,,4571
19996.0224,,,4572
19996.0255,,,4573
19996.0814,,,4574
19996.0876,,,4575
19996.0908,,,4576
19996.0946,,,4577
19996.0980,,,4578
19996.1000,,,4579
19996.1082,,,4580
19996.1089,,,4581
19996.1170,,,4582
19996.1266,,,4583
19996.1334,,,4584
19996.1360,,,4585
19996.1600,,,4586
19996.1723,,,4587
19996.1834,,,4588
19996.1935,,,4589
19996.2072,,,4590
19996.2302,,,4591
19996.2372,,,4592
19996.2430,,,4593
19996.2453,,,4594
19996.2570,,,4595
19996.2635,,,4596
19996.2638,,,4597
19996.2696,,,4598
19996.2930,,,4599
19996.3058,,,4600
19996.3205,,,4601
19996.3211,,,4602
19996.3516,,,4603
19996.3557,,,4604
19996.3589,,,4605
19996.4023,,,4606
19996.4105,,,4607
19996.4160,,,4608
19996.4371,,,4609
19996.4417,,,4610
19996.4547,,,4611
19996.4616,,,4612
19996.4703,,,4613
19996.4842,,,4614
19996.4855,,,4615
19996.4887,,,4616
19996.5029,,,4617
19996.5093,,,4618
19996.5149,,,4619
19996.5223,,,4620
19996.5360,,,4621
19996.5409,,,4622
19996.5461,,,4623
19996.5623,,,4624
19996.5667,,,4625
19996.5740,,,4626
19996.5770,,,4627
19996.5832,,,4628
19996.5914,,,4629
19996.6001,,,4630
19996.6158,,,4631
19996.6199,,,4632
19996.6232,,,4633
19996.6426,,,4634
19996.6462,,,4635
19996.6524,,,4636
19996.6629,,,4637
19996.6640,,,4638
19996.6675,,,4639
19996.6679,,,4640
19996.6682,,,4641
19996.6709,,,4642
19996.6748,,,4643
19996.6976,,,4644
19996.7029,,,4645
19996.7213,,,4646
19996.7471,,,4647
19996.7503,,,4648
19996.7540,,,4649
19996.7840,,,4650
19996.7851,,,4651
19996.8017,,,4652
19996.8286,,,4653
19996.8311,,,4654
19996.8313,,,4655
19996.8341,,,4656
19996.8462,,,4657
19996.8725,,,4658
19996.8728,,,4659
19996.8755,,,4660
19996.8995,,,4661
19996.9006,,,4662
19996.9067,,,4663
19996.9164,,,4664
19996.9244,,,4665
19996.9388,,,4666
19996.9419,,,4667
19996.9491,,,4668
19996.9514,,,4669
19996.9697,,,4670
19996.9800,,,4671
19996.9828,,,4672
19996.9853,,,4673
19996.9946,,,4674
19996.9958,,,4675
19996.9997,,,4676
19997.0003,,,4677
19997.0191,,,4678
19997.0211,,,4679
19997.0228,,,4680
19997.0367,,,4681
19997.0389,,,4682
19997.0472,,,4683
19997.0501,,,4684
19997.0585,,,4685
19997.0626,,,4686
19997.0954,,,4687
19997.1031,,,4688
19997.1033,,,4689
19997.1049,,,4690
19997.1252,,,4691
19997.1256,,,4692
19997.1303,,,4693
19997.1690,,,4694
19997.1948,,,4695
19997.2145,,,4696
19997.2230,,,4697
19997.2250,,,4698
19997.2321,,,4699
19997.2328,,,4700
19997.2516,,,4701
19997.2614,,,4702
19997.2675,,,4703
19997.2753,,,4704
19997.2916,,,4705
19997.2920,,,4706
19997.3098,,,4707
19997.3116,,,4708
19997.3134,,,4709
19997.3244,,,4710
19997.3249,,,4711
19997.3468,,,4712
19997.3478,,,4713
19997.3502,,,4714
19997.3638,,,4715
19997.3661,,,4716
19997.3696,,,4717
19997.3847,,,4718
19997.4088,,,4719
19997.4197,,,4720
19997.4263,,,4721
19997.4284,,,4722
19997.4302,,,4723
19997.4351,,,4724
19997.4352,,,4725
19997.4352,,,4726
19997.4550,,,4727
19997.4657,,,4728
19997.4775,,,4729
19997.4854,,,4730
19997.4930,,,4731
19997.4966,,,4732
19997.5030,,,4733
19997.5143,,,4734
19997.5172,,,4735
19997.5234,,,4736
19997.5245,,,4737
19997.5273,,,4738
19997.5305,,,4739
19997.5487,,,4740
19997.5647,,,4741
19997.5799,,,4742
19997.5816,,,4743
19997.5878,,,4744
19997.6040,,,4745
19997.6056,,,4746
19997.6101,,,4747
19997.6259,,,4748
19997.6329,,,4749
19997.6430,,,4750
19997.6480,,,4751
19997.6499,,,4752
19997.6506,,,4753
19997.6555,,,4754
19997.6592,,,4755
19997.6672,,,4756
19997.6736,,,4757
19997.6744,,,4758
19997.6842,,,4759
19997.6851,,,4760
19997.6924,,,4761
19997.7075,,,4762
19997.7223,,,4763
19997.7233,,,4764
19997.7246,,,4765
19997.7380,,,4766
19997.7646,,,4767
19997.7796,,,4768
19997.7841,,,4769
19997.8163,,,4770
19997.8250,,,4771
19997.8410,,,4772
19997.8475,,,4773
19997.8996,,,4774
19997.9000,,,4775
19997.9017,,,4776
19997.9162,,,4777
19997.9189,,,4778
19997.9193,,,4779
19997.9195,,,4780
19997.9345,,,4781
19997.9385,,,4782
19997.9423,,,4783
19997.9493,,,4784
19997.9534,,,4785
19997.9548,,,4786
19997.9634,,,4787
19997.9653,,,4788
19997.9688,,,4789
19997.9842,,,4790
19997.9915,,,4791
19997.9986,,,4792
19997.9991,,,4793
19998.0016,,,4794
19998.0165,,,4795
19998.0173,,,4796
19998.0331,,,4797
19998.0343,,,4798
19998.0420,,,4799
19998.0489,,,4800
19998.0542,,,4801
19998.0576,,,4802
19998.0716,,,4803
19998.0866,,,4804
19998.0875,,,4805
19998.0990,,,4806
19998.0996,,,4807
19998.1101,,,4808
19998.1199,,,4809
19998.1244,,,4810
19998.1259,,,4811
19998.1270,,,4812
19998.1322,,,4813
19998.1377,,,4814
19998.1487,,,4815
19998.1641,,,4816
19998.1792,,,4817
19998.1963,,,4818
19998.2157,,,4819
19998.2416,,,4820
19998.2498,,,4821
19998.2585,,,4822
19998.2624,,,4823
19998.2665,,,4824
19998.2695,,,4825
19998.2732,,,4826
19998.2788,,,4827
19998.2882,,,4828
19998.2945,,,4829
19998.2999,,,4830
19998.3104,,,4831
19998.3231,,,4832
19998.3304,,,4833
19998.3382,,,4834
19998.3484,,,4835
19998.3485,,,4836
19998.3591,,,4837
19998.3660,,,4838
19998.3683,,,4839
19998.3761,,,4840
19998.3825,,,4841
19998.3868,,,4842
19998.3901,,,4843
19998.4041,,,4844
19998.4129,,,4845
19998.4222,,,4846
19998.4359,,,4847
19998.4383,,,4848
19998.4475,,,4849
19998.4595,,,4850
19998.4611,,,4851
19998.4708,,,4852
19998.4718,,,4853
19998.4948,,,4854
19998.4988,,,4855
19998.5046,,,4856
19998.5058,,,4857
19998.5062,,,4858
19998.5071,,,4859
19998.5125,,,4860
19998.5186,,,4861
19998.5355,,,4862
19998.5356,,,4863
19998.5404,,,4864
19998.5406,,,4865
19998.5463,,,4866
19998.5473,,,4867
19998.5506,,,4868
19998.5583,,,4869
19998.5650,,,4870
19998.5729,,,4871
19998.5767,,,4872
19998.5769,,,4873
19998.6239,,,4874
19998.6254,,,4875
19998.6494,,,4876
19998.6598,,,4877
19998.6663,,,4878
19998.6823,,,4879
19998.6927,,,4880
19998.6968,,,4881
19998.6987,,,4882
19998.6998,,,4883
19998.7196,,,4884
19998.7260,,,4885
19998.7278,,,4886
19998.7358,,,4887
19998.7360,,,4888
19998.7645,,,4889
19998.7720,,,4890
19998.7729,,,4891
19998.7757,,,4892
19998.7936,,,4893
19998.7969,,,4894
19998.8002,,,4895
19998.8046,,,4896
19998.8135,,,4897
19998.8431,,,4898
19998.8462,,,4899
19998.8742,,,4900
19998.8907,,,4901
19998.9008,,,4902
19998.9021,,,4903
19998.9062,,,4904
19998.9188,,,4905
19998.9230,,,4906
19998.9376,,,4907
19998.9382,,,4908
19998.9394,,,4909
19998.9498,,,4910
19998.9531,,,4911
19998.9549,,,4912
19998.9765,,,4913
19998.9783,,,4914
19998.9916,,,4915
19999.0239,,,4916
19999.0260,,,4917
19999.0288,,,4918
19999.0295,,,4919
19999.0315,,,4920
19999.0463,,,4921
19999.0519,,,4922
19999.0530,,,4923
19999.0676,,,4924
19999.0681,,,4925
19999.0779,,,4926
19999.0786,,,4927
19999.1027,,,4928
19999.1088,,,4929
19999.1097,,,4930
19999.1105,,,4931
19999.1110,,,4932
19999.1165,,,4933
19999.1192,,,4934
19999.1268,,,4935
19999.1300,,,4936
19999.1341,,,4937
19999.1382,,,4938
19999.1481,,,4939
19999.1565,,,4940
19999.1693,,,4941
19999.1710,,,4942
19999.1854,,,4943
19999.1898,,,4944
19999.1985,,,4945
19999.2170,,,4946
19999.2217,,,4947
19999.2405,,,4948
19999.2407,,,4949
19999.2418,,,4950
19999.2503,,,4951
19999.2581,,,4952
19999.2687,,,4953
19999.2750,,,4954
19999.2787,,,4955
19999.2892,,,4956
19999.3053,,,4957
19999.3495,,,4958
19999.3535,,,4959
19999.3664,,,4960
19999.3669,,,4961
19999.3812,,,4962
19999.3849,,,4963
19999.3908,,,4964
19999.3910,,,4965
19999.4277,,,4966
19999.4407,,,4967
19999.4409,,,4968
19999.4506,,,4969
19999.4512,,,4970
19999.4936,,,4971
19999.5130,,,4972
19999.5145,,,4973
19999.5227,,,4974
19999.5267,,,4975
19999.5307,,,4976
19999.5354,,,4977
19999.5581,,,4978
19999.5615,,,4979
19999.5681,,,4980
19999.5721,,,4981
19999.5908,,,4982
19999.5955,,,4983
19999.5962,,,4984
19999.6400,,,4985
19999.6437,,,4986
19999.6519,,,4987
19999.6669,,,4988
19999.6831,,,4989
19999.6968,,,4990
19999.7289,,,4991
19999.7454,,,4992
19999.7460,,,4993
19999.7476,,,4994
19999.7616,,,4995
19999.7693,,,4996
19999.7782,,,4997
19999.7923,,,4998
19999.7939,,,4999
19999.7982,,,5000
19999.8035,,,5001
19999.8090,,,5002
19999.8166,,,5003
19999.8211,,,5004
19999.8272,,,5005
19999.8324,,,5006
19999.8354,,,5007
19999.8521,,,5008
19999.8585,,,5009
19999.8735,,,5010
19999.8893,,,5011
19999.8948,,,5012
19999.9095,,,5013
19999.9169,,,5014
19999.9547,,,5015
19999.9675,,,5016
19999.9694,,,5017
